Ticker,Drawdown Start,Recovery Start,Recovery Days
IFM,2014-04-15,2014-04-16,1
IFM,2014-04-17,2014-04-22,5
IFM,2014-06-05,2014-08-15,71
IFM,2014-09-24,2015-04-10,198
IFM,2015-05-01,2015-05-04,3
IFM,2015-05-14,2015-05-20,6
IFM,2015-11-24,2015-12-03,9
IFN,2011-03-11,2012-09-19,558
IFN,2013-06-24,2013-12-03,162
IFN,2015-06-16,2016-05-10,329
IFN,2016-12-09,2017-03-10,91
IFN,2018-05-21,2018-06-05,15
IFN,2018-10-09,2019-02-28,142
IFN,2019-10-02,2019-10-28,26
IFN,2020-03-13,2020-09-03,174
IFN,2022-03-04,2023-01-04,306
IFN,2024-06-26,2024-07-02,6
IFRA,2019-01-18,2019-03-28,69
IFRA,2020-03-17,2020-09-08,175
IFRA,2022-06-28,2022-12-27,182
IFRA,2023-10-19,2023-12-29,71
IGE,2011-08-16,2012-02-29,197
IGE,2012-05-16,2012-09-21,128
IGE,2014-10-23,2016-04-29,554
IGE,2017-04-25,2017-11-03,192
IGE,2018-10-24,2019-12-31,433
IGE,2020-03-06,2020-12-02,271
IGE,2023-05-05,2023-08-18,105
IGL,2011-03-17,2011-06-06,81
IGL,2012-02-01,2012-12-18,321
IGL,2013-09-11,2013-11-13,63
IGL,2013-12-05,2014-04-16,132
IGL,2015-05-13,2015-08-06,85
IGN,2011-07-05,2012-02-27,237
IGN,2012-05-31,2012-12-26,209
IGN,2014-10-21,2014-11-26,36
IGN,2015-09-14,2016-07-25,315
IGN,2018-11-14,2019-03-12,118
IGN,2019-09-16,2020-01-14,120
IGN,2020-03-12,2020-08-06,147
IGN,2020-10-16,2020-11-20,35
IGN,2022-03-15,2022-10-03,202
IGN,2023-04-18,2024-02-05,293
IHD,2012-02-10,2012-03-06,25
IHD,2012-12-04,2012-12-24,20
IHD,2013-07-11,2014-05-12,305
IHD,2014-11-12,2015-06-10,210
IHD,2015-07-08,2016-05-03,300
IHD,2018-06-20,2019-02-08,233
IHD,2019-07-19,2019-12-04,138
IHD,2020-03-24,2020-08-25,154
IHD,2021-09-14,2023-01-23,496
IHD,2023-10-05,2024-01-03,90
IHL,2010-10-18,2010-11-16,29
IHL,2011-02-25,2011-10-05,222
IHL,2011-11-17,2012-05-22,187
IHL,2012-12-12,2013-02-26,76
IHL,2013-05-31,2013-10-30,152
IHL,2013-11-21,2014-01-14,54
IHL,2014-02-04,2014-02-05,1
IHL,2014-04-11,2014-04-16,5
IHL,2014-05-08,2014-05-09,1
IHL,2014-08-19,2015-10-27,434
IHL,2016-03-01,2016-03-24,23
IHL,2016-06-24,2016-06-27,3
IHL,2016-06-30,2016-07-08,8
IHL,2016-09-21,2016-11-04,44
IHL,2016-11-18,2017-02-14,88
IHL,2017-03-03,2017-03-31,28
IHL,2017-04-10,2017-05-16,36
IHL,2017-08-18,2017-08-31,13
IHR,2013-12-16,2016-10-31,1050
IHR,2017-06-20,2017-09-08,80
IJH,2011-08-18,2012-02-08,174
IJH,2015-09-02,2016-04-26,237
IJH,2018-11-15,2019-04-09,145
IJH,2020-03-19,2020-08-07,141
IJH,2022-02-22,2022-12-23,304
IJH,2023-05-16,2023-06-02,17
IJH,2023-10-23,2023-12-21,59
IJR,2010-10-18,2010-10-22,4
IJR,2011-08-19,2012-01-24,158
IJR,2014-10-06,2014-12-11,66
IJR,2015-09-08,2016-04-27,232
IJR,2018-11-21,2019-07-26,247
IJR,2019-10-11,2019-10-24,13
IJR,2020-03-18,2020-09-01,167
IJR,2022-02-04,2023-01-05,335
IJR,2023-04-28,2023-07-18,81
IJR,2023-10-12,2023-12-26,75
IKE,2017-04-03,2017-11-28,239
ILB,2020-03-04,2020-07-02,120
ILC,2013-07-02,2014-04-09,281
ILC,2014-07-31,2014-09-16,47
ILC,2015-01-08,2015-04-01,83
ILC,2016-01-11,2016-03-17,66
ILU,2016-01-06,2016-10-12,280
ILU,2016-10-13,2017-02-28,138
ILU,2017-05-25,2020-01-24,974
IMA,2011-07-07,2012-08-31,421
IMA,2012-12-13,2014-07-14,578
IMA,2016-03-03,2017-03-20,382
IME,2012-06-04,2014-11-03,882
IME,2015-06-16,2016-04-20,309
IME,2016-06-28,2017-04-06,282
IME,2017-04-21,2017-04-27,6
IME,2017-05-10,2017-10-11,154
IMM,2010-12-09,2010-12-13,4
IMM,2010-12-15,2011-03-22,97
IMM,2011-04-06,2011-04-08,2
IMM,2011-04-12,2011-04-20,8
IMM,2011-10-25,2011-10-26,1
IMM,2011-10-27,2012-08-17,295
IMM,2012-11-09,2012-12-24,45
IMM,2013-01-07,2013-01-10,3
IMM,2013-01-11,2013-01-16,5
IMM,2013-05-17,2013-12-06,203
IMM,2013-12-12,2013-12-16,4
IMM,2013-12-24,2013-12-27,3
IMM,2013-12-30,2014-01-27,28
IMM,2014-01-29,2014-02-12,14
IMM,2014-02-14,2014-02-19,5
IMM,2014-02-20,2014-05-13,82
IMM,2014-12-16,2015-01-27,42
IMM,2015-02-18,2015-02-27,9
IMM,2015-03-12,2015-03-16,4
IMM,2015-04-07,2015-04-23,16
IMM,2015-04-27,2015-04-29,2
IMM,2015-06-02,2015-08-10,69
IMM,2015-10-21,2015-11-27,37
IMM,2015-12-04,2016-09-22,293
IMM,2017-03-02,2017-03-20,18
IMM,2017-03-21,2017-03-22,1
IMM,2017-03-23,2017-03-24,1
IMM,2017-03-31,2017-04-03,3
IMM,2017-05-03,2017-05-11,8
IMM,2017-05-18,2017-05-23,5
IMM,2018-02-12,2018-02-16,4
IMM,2018-02-21,2018-02-23,2
IMR,2011-05-10,2013-04-05,696
IMR,2013-11-15,2014-02-20,97
IMR,2014-02-27,2015-05-06,433
IMR,2016-02-02,2016-04-07,65
IMR,2016-06-08,2016-06-13,5
IMR,2016-06-16,2016-06-22,6
IMR,2016-09-29,2016-10-13,14
IMR,2016-11-14,2017-03-13,119
IMR,2017-06-26,2017-08-04,39
IMU,2012-09-25,2013-07-15,293
IMU,2014-12-22,2015-09-18,270
INA,2010-10-27,2010-11-30,34
INA,2011-12-20,2012-04-13,115
INA,2012-05-16,2012-05-18,2
INA,2012-05-21,2013-04-05,319
INA,2020-09-02,2021-04-09,219
INA,2021-11-17,2022-01-27,71
ING,2011-08-01,2012-03-16,228
ING,2012-05-03,2012-10-02,152
ING,2013-04-12,2013-06-25,74
ING,2014-08-19,2014-10-23,65
ING,2015-01-02,2015-03-26,83
ING,2015-10-20,2016-09-16,332
ING,2018-04-04,2019-04-26,387
ING,2019-06-24,2019-11-26,155
ING,2020-03-11,2020-10-14,217
ING,2022-03-16,2022-11-23,252
INP,2011-03-01,2012-03-29,394
INP,2012-05-02,2012-10-02,153
INP,2013-06-19,2013-12-11,175
INP,2015-05-27,2016-06-01,371
INP,2016-12-16,2017-03-08,82
INP,2018-04-23,2020-01-24,641
INR,2011-09-27,2012-04-11,197
INR,2012-04-16,2012-11-19,217
INR,2012-12-27,2013-01-08,12
INR,2013-06-20,2014-04-03,287
INR,2014-12-17,2015-01-22,36
INR,2015-09-23,2015-11-10,48
INR,2016-01-07,2016-04-18,102
INR,2018-05-14,2019-01-23,254
IOD,2010-11-24,2010-12-31,37
IOD,2011-06-29,2013-03-27,637
IOD,2013-04-02,2013-04-04,2
IOD,2013-04-08,2013-10-01,176
IOD,2013-10-02,2013-10-22,20
IOD,2014-06-23,2015-07-07,379
IOD,2015-07-21,2015-07-31,10
IOD,2015-08-06,2015-10-02,57
IOD,2015-10-07,2015-10-27,20
IOD,2016-02-25,2016-10-05,223
IOD,2016-10-06,2017-01-20,106
IOO,2011-08-11,2012-02-15,188
IOO,2012-06-29,2012-08-21,53
IOO,2014-11-13,2014-12-31,48
IOO,2015-01-14,2015-03-26,71
IOO,2015-08-20,2016-05-05,259
IOO,2018-12-04,2019-03-29,115
IOO,2020-04-02,2020-06-25,84
IOO,2022-04-19,2023-01-27,283
IOZ,2015-12-15,2016-01-28,44
IPB,2013-07-08,2013-12-26,171
IPB,2015-08-11,2015-08-28,17
IPB,2015-09-02,2015-09-03,1
IPB,2017-01-04,2017-05-03,119
IPB,2018-05-07,2018-05-16,9
IPB,2018-11-08,2019-04-03,146
IPB,2020-04-17,2020-06-30,74
IPB,2022-02-15,2023-02-09,359
IPB,2023-03-08,2023-03-17,9
IPB,2023-10-31,2023-12-22,52
IPC,2011-02-04,2012-02-14,375
IPC,2012-05-08,2013-01-03,240
IPC,2014-04-17,2014-07-14,88
IPC,2015-02-05,2016-08-08,550
IPC,2016-08-30,2017-03-10,192
IPH,2016-02-19,2016-11-01,256
IPL,2010-10-27,2010-11-01,5
IPL,2011-01-25,2011-02-17,23
IPL,2011-07-22,2012-07-26,370
IPL,2013-07-25,2014-11-14,477
IPL,2015-02-09,2015-04-29,79
IPL,2015-09-30,2016-04-12,195
IPL,2016-07-25,2016-12-06,134
IPL,2016-12-21,2017-01-03,13
IPL,2017-02-13,2017-04-03,49
IPL,2017-06-14,2017-06-28,14
IPL,2017-06-30,2017-07-05,5
IPL,2017-09-25,2020-01-24,851
IPT,2010-10-26,2012-05-03,555
IPT,2012-12-06,2013-03-11,95
IRI,2012-03-15,2012-12-05,265
IRI,2013-02-14,2014-03-10,389
IRI,2014-09-04,2015-02-26,175
IRI,2015-03-24,2015-12-30,281
IRI,2016-12-12,2017-01-24,43
IRI,2017-07-17,2017-11-17,123
ISD,2013-07-01,2014-02-06,220
ISD,2014-09-23,2015-03-03,161
ISD,2015-07-06,2016-02-19,228
ISD,2018-01-12,2018-01-29,17
ISD,2018-02-09,2018-08-21,193
ISD,2018-12-04,2019-02-20,78
ISD,2020-03-26,2020-08-04,131
ISD,2022-02-07,2023-01-17,344
ISD,2023-10-24,2023-12-19,56
ISU,2011-04-20,2011-04-28,8
ISU,2011-04-29,2011-07-06,68
ISU,2011-10-04,2011-11-15,42
ISU,2011-11-17,2012-09-04,292
ISU,2013-09-27,2014-07-08,284
ISU,2015-12-17,2016-09-08,266
ISX,2015-06-12,2017-11-13,885
ISX,2017-11-21,2017-11-24,3
IVE,2010-10-18,2010-10-22,4
IVE,2011-08-09,2012-01-30,174
IVE,2015-08-24,2016-04-19,239
IVE,2018-06-01,2018-06-04,3
IVE,2018-12-11,2019-03-22,101
IVE,2020-03-25,2020-09-14,173
IVE,2022-06-08,2022-12-21,196
IVO,2010-11-15,2011-12-05,385
IVO,2012-09-25,2014-10-02,737
IVO,2014-11-14,2016-01-25,437
IVR,2011-08-12,2012-03-16,217
IVR,2013-06-19,2014-02-24,250
IVR,2014-12-01,2015-04-22,142
IVR,2015-08-04,2016-05-02,272
IVR,2018-03-15,2018-07-31,138
IVR,2018-11-12,2019-01-25,74
IVR,2019-10-22,2019-11-04,13
IVR,2020-03-25,2021-01-04,285
IVR,2021-08-25,2023-02-03,527
IVR,2023-04-03,2023-08-11,130
IVR,2023-09-21,2024-04-09,201
IVR,2024-04-10,2024-04-12,2
IVT,2014-12-16,2016-02-26,437
IVT,2016-02-29,2016-12-08,283
IVT,2017-05-10,2018-02-12,278
IVT,2018-03-27,2018-04-02,6
IVT,2019-01-09,2019-08-16,219
IVT,2020-01-23,2021-02-02,376
IVT,2021-08-12,2021-11-02,82
IVT,2022-08-19,2023-08-01,347
IVV,2011-08-17,2012-01-23,159
IVV,2015-09-03,2015-12-09,97
IVV,2016-01-15,2016-04-21,97
IVV,2018-12-12,2019-03-26,104
IVV,2020-03-31,2020-07-06,97
IVV,2022-03-16,2023-01-26,316
IVX,2012-06-25,2012-10-08,105
IVX,2013-04-25,2013-05-02,7
IVX,2013-09-26,2013-11-12,47
IVX,2014-04-29,2014-08-05,98
IVX,2015-02-27,2015-10-09,224
IVX,2016-02-25,2016-09-13,201
IVX,2016-12-30,2017-01-17,18
IVX,2017-01-24,2017-03-08,43
IVX,2017-05-17,2017-12-28,225
IVZ,2011-07-07,2012-02-01,209
IVZ,2012-07-23,2012-08-31,39
IVZ,2015-03-12,2015-03-17,5
IVZ,2015-07-22,2016-09-15,421
IVZ,2018-03-21,2019-05-14,419
IVZ,2019-08-21,2020-02-11,174
IVZ,2020-03-06,2020-10-20,228
IVZ,2021-10-22,2022-12-29,433
IVZ,2023-04-19,2024-01-10,266
IXC,2010-10-18,2010-10-28,10
IXC,2011-08-16,2012-02-08,176
IXC,2012-05-31,2012-09-13,105
IXC,2014-10-21,2016-04-28,555
IXC,2017-05-09,2017-10-13,157
IXC,2018-11-19,2019-05-22,184
IXC,2019-05-23,2020-01-06,228
IXC,2020-02-27,2020-12-17,294
IXC,2023-06-16,2023-08-16,61
IXI,2011-08-09,2012-02-01,176
IXI,2012-07-13,2012-08-24,42
IXI,2014-05-16,2014-10-13,150
IXI,2014-10-15,2014-12-09,55
IXI,2015-02-19,2015-12-04,288
IXI,2016-04-07,2016-04-19,12
IXI,2016-05-11,2016-05-12,1
IXI,2016-05-23,2016-06-01,9
IXI,2016-06-02,2016-06-20,18
IXI,2016-06-21,2016-06-28,7
IXI,2016-06-29,2016-06-30,1
IXI,2016-07-01,2016-09-19,80
IXI,2016-10-10,2016-10-14,4
IXI,2017-06-27,2017-06-28,1
IXI,2017-06-30,2018-01-26,210
IXI,2018-10-02,2019-03-05,154
IXJ,2011-09-21,2012-01-25,126
IXJ,2015-10-01,2016-06-02,245
IXJ,2016-11-10,2017-03-10,120
IXJ,2018-05-17,2018-06-21,35
IXJ,2019-01-30,2019-03-08,37
IXJ,2019-06-03,2019-06-25,22
IXJ,2020-04-17,2020-05-29,42
IXJ,2022-03-07,2022-05-05,59
IXJ,2022-05-10,2022-05-23,13
IXJ,2022-06-01,2022-12-16,198
IXJ,2023-10-25,2024-01-11,78
IXR,2011-09-26,2011-11-15,50
IXR,2011-11-28,2011-11-30,2
IXR,2015-09-10,2015-11-24,75
IXR,2016-11-04,2017-03-09,125
IXR,2017-10-20,2017-12-29,70
IXR,2018-03-23,2018-09-13,174
IXR,2019-02-13,2019-03-22,37
IXR,2020-03-26,2020-08-07,134
IXU,2012-11-27,2013-03-07,100
IXU,2013-10-03,2014-02-19,139
IXU,2015-04-24,2016-02-05,287
IXU,2016-11-02,2017-03-10,128
IXU,2018-01-29,2018-08-14,197
IXU,2020-04-06,2020-10-22,199
JAN,2012-04-27,2013-06-24,423
JAN,2014-04-24,2014-05-27,33
JAN,2014-09-30,2016-05-03,581
JAN,2016-10-11,2017-03-13,153
JAN,2017-03-20,2017-09-21,185
JAN,2018-04-02,2018-09-28,179
JAN,2018-11-23,2019-05-16,174
JAN,2019-10-23,2020-07-08,259
JAN,2021-09-08,2024-03-01,905
JAT,2014-03-20,2014-07-30,132
JCI,2011-08-29,2011-12-13,106
JCI,2014-11-12,2016-04-05,510
JCI,2017-04-19,2017-04-25,6
JCI,2017-05-02,2017-05-19,17
JCI,2017-08-10,2018-08-29,384
JCI,2018-11-02,2019-03-21,139
JCI,2020-02-10,2020-08-12,184
JCI,2022-03-08,2022-11-22,259
JCI,2023-05-11,2023-06-16,36
JCI,2023-09-15,2024-03-20,187
JHG,2018-04-10,2019-04-23,378
JHG,2019-06-06,2019-11-08,155
JHG,2020-03-27,2020-07-15,110
JHG,2022-02-04,2023-01-18,348
JHG,2023-10-16,2023-12-28,73
JHX,2010-10-18,2010-12-31,74
JHX,2011-06-27,2011-12-02,158
JHX,2013-07-01,2013-10-18,109
JHX,2014-09-29,2015-04-08,191
JHX,2015-12-11,2016-04-05,116
JHX,2017-02-27,2017-05-02,64
JHX,2017-07-18,2017-12-06,141
JHX,2018-07-26,2019-05-10,288
JHX,2020-04-07,2020-07-15,99
JHX,2022-02-24,2023-04-03,403
JHX,2023-04-06,2023-05-08,32
JIP,2010-10-20,2013-11-06,1113
JIP,2014-06-16,2015-05-15,333
JMS,2011-07-27,2012-02-29,217
JMS,2012-10-11,2013-02-11,123
JMS,2014-06-25,2014-08-08,44
JPR,2010-10-19,2012-03-19,517
JPR,2012-06-22,2013-10-30,495
JPR,2014-03-26,2014-12-01,250
KAI,2011-09-14,2012-02-28,167
KAI,2012-08-07,2012-11-01,86
KAI,2014-06-04,2014-06-10,6
KAI,2014-06-12,2014-06-25,13
KAI,2015-09-01,2016-04-13,225
KAI,2018-05-18,2018-09-12,117
KAI,2018-12-07,2019-11-12,340
KAI,2020-03-31,2020-06-29,90
KAI,2022-03-17,2023-01-13,302
KAM,2012-08-31,2012-11-05,66
KAM,2013-05-13,2013-12-16,217
KAM,2014-05-05,2016-01-08,613
KAR,2010-10-18,2011-01-21,95
KAR,2011-09-14,2012-03-09,177
KAR,2014-10-01,2014-11-21,51
KAR,2015-10-29,2015-11-03,5
KAR,2015-11-12,2015-12-04,22
KAR,2016-01-11,2016-04-20,100
KAR,2017-07-07,2017-09-19,74
KAR,2018-12-12,2019-05-31,170
KAR,2019-12-19,2020-10-07,293
KAR,2021-03-31,2021-06-17,78
KAR,2021-08-31,2022-04-06,218
KAR,2022-06-14,2022-07-29,45
KAR,2022-09-08,2023-05-25,259
KAR,2023-11-16,2024-03-25,130
KAS,2013-02-08,2013-12-02,297
KAS,2014-03-13,2014-04-01,19
KAS,2015-02-12,2015-08-26,195
KAS,2015-11-09,2016-03-17,129
KBC,2010-12-16,2012-04-03,474
KBC,2012-06-26,2013-03-04,251
KBC,2013-08-22,2013-10-24,63
KBC,2014-06-25,2014-08-13,49
KBC,2015-06-04,2016-05-20,351
KBC,2016-12-23,2017-06-14,173
KBC,2017-09-20,2018-12-13,449
KBC,2020-03-10,2020-07-21,133
KBC,2020-08-24,2020-10-12,49
KCN,2011-03-09,2012-01-06,303
KEY,2011-06-14,2012-01-20,220
KEY,2012-07-11,2012-08-14,34
KEY,2014-10-02,2015-02-20,141
KEY,2015-09-25,2016-06-17,266
KEY,2016-07-07,2016-09-06,61
KEY,2017-09-13,2017-11-03,51
KEY,2018-10-24,2019-07-03,252
KEY,2020-03-18,2020-11-09,236
KEY,2022-05-03,2023-02-01,274
KEY,2023-03-22,2023-12-07,260
KGL,2010-10-18,2012-05-22,582
KGL,2012-06-26,2013-03-11,258
KGL,2013-10-17,2014-07-18,274
KGL,2015-01-22,2016-05-25,489
KGL,2016-09-07,2016-11-10,64
KGL,2017-11-13,2017-11-24,11
KGL,2017-11-27,2017-12-01,4
KGL,2017-12-04,2017-12-08,4
KGL,2017-12-11,2017-12-15,4
KGL,2017-12-18,2017-12-22,4
KGL,2017-12-26,2017-12-29,3
KGL,2018-01-03,2018-01-05,2
KGM,2010-10-19,2010-11-15,27
KGM,2011-05-18,2011-06-02,15
KGM,2011-07-07,2011-07-08,1
KGM,2013-06-05,2013-06-27,22
KIS,2012-08-29,2012-08-31,2
KIS,2016-01-21,2016-01-25,4
KIS,2016-01-27,2016-11-11,289
KIS,2016-11-28,2016-12-15,17
KKC,2011-06-22,2012-05-09,322
KKC,2012-10-26,2013-02-11,108
KKC,2013-04-24,2014-04-25,366
KKC,2015-07-24,2016-05-18,299
KLA,2011-06-21,2011-11-14,146
KLA,2012-07-26,2012-09-04,40
KLA,2015-03-18,2015-11-27,254
KLA,2016-10-28,2016-10-31,3
KME,2013-10-16,2014-08-01,289
KME,2014-08-04,2014-08-06,2
KMT,2011-08-29,2012-01-24,148
KMT,2012-06-14,2012-12-31,200
KMT,2014-03-27,2014-06-10,75
KMT,2014-07-22,2015-06-25,338
KMT,2015-07-17,2016-06-03,322
KMT,2017-08-31,2017-10-20,50
KMT,2018-04-24,2018-10-08,167
KMT,2018-12-10,2019-04-24,135
KMT,2019-05-16,2019-12-20,218
KMT,2020-03-10,2020-09-03,177
KMT,2021-07-20,2021-12-10,143
KMT,2022-01-13,2022-12-27,348
KMT,2023-09-28,2024-05-17,232
KNH,2012-08-01,2013-03-11,222
KNH,2013-05-06,2013-11-13,191
KNH,2014-04-15,2014-12-08,237
KNH,2015-03-10,2016-08-04,513
KNO,2012-07-23,2013-02-11,203
KOR,2013-03-18,2013-10-01,197
KOR,2014-06-02,2016-03-18,655
KOR,2016-11-03,2017-05-12,190
KOR,2018-12-21,2019-09-03,256
KOR,2019-11-19,2020-02-11,84
KOR,2020-03-11,2020-06-01,82
KOR,2021-01-25,2021-06-10,136
KPC,2012-06-04,2012-11-23,172
KPC,2013-07-12,2013-11-05,116
KPC,2013-12-19,2014-10-20,305
KPC,2016-04-19,2017-08-18,486
KPE,2012-08-24,2012-08-31,7
KPE,2013-12-16,2015-02-02,413
KPO,2012-08-24,2012-08-31,7
KPO,2013-12-16,2015-01-05,385
KPO,2015-01-21,2015-02-04,14
KPO,2015-02-13,2015-02-17,4
KPO,2015-05-20,2016-02-02,258
KPO,2016-02-03,2016-04-05,62
KPO,2016-06-23,2016-10-27,126
KPO,2016-12-09,2016-12-28,19
KRM,2011-08-09,2011-12-14,127
KRM,2011-12-20,2014-05-05,867
KRM,2014-10-28,2017-10-27,1095
KRR,2011-10-12,2013-01-07,453
KRR,2013-03-26,2014-09-30,553
KRR,2015-02-09,2015-02-25,16
KRR,2015-03-02,2015-10-28,240
KSC,2011-09-28,2012-02-22,147
KSC,2014-09-17,2015-02-13,149
KSC,2015-09-30,2015-12-02,63
KSL,2010-11-08,2010-11-30,22
KSL,2011-10-18,2012-02-03,108
KSL,2012-06-14,2012-11-20,159
KSL,2013-05-09,2013-12-20,225
KSL,2014-01-03,2014-03-14,70
KSM,2010-12-16,2011-06-23,189
KSM,2013-06-25,2014-02-14,234
KSM,2015-06-30,2015-11-30,153
KSM,2016-11-14,2017-06-06,204
KSM,2017-10-17,2019-01-23,463
KSM,2020-03-23,2020-09-03,164
KSM,2022-01-27,2023-03-15,412
KSM,2023-09-19,2024-01-02,105
KSS,2010-10-18,2010-11-10,23
KSS,2011-06-24,2011-07-19,25
KSS,2011-08-03,2011-11-22,111
KSS,2012-01-20,2012-04-12,83
KSS,2012-06-07,2012-08-29,83
KSS,2012-12-28,2013-05-22,145
KSS,2014-07-07,2014-08-25,49
KSS,2015-07-22,2016-09-26,432
KSS,2017-03-06,2017-09-20,198
KSS,2018-12-28,2020-11-24,697
KSS,2021-10-12,2022-02-17,128
KSS,2022-06-06,2023-08-17,437
KSS,2023-10-11,2023-12-15,65
KWR,2011-08-17,2011-12-30,135
KWR,2014-07-01,2014-10-31,122
KWR,2015-09-08,2016-04-14,219
KWR,2019-07-12,2020-02-25,228
KWR,2020-03-19,2020-06-18,91
KWR,2021-06-28,2021-11-15,140
KWR,2022-01-13,2022-12-02,323
KWR,2023-08-22,2024-01-05,136
KYK,2010-11-01,2011-01-21,81
KYK,2011-04-14,2011-08-01,109
KYK,2014-01-07,2015-01-16,374
KYK,2015-08-25,2016-01-15,143
KZR,2019-04-08,2020-03-31,358
KZR,2021-06-24,2021-09-03,71
LAM,2014-02-20,2014-03-26,34
LAM,2014-07-09,2016-02-10,581
LAM,2016-04-15,2017-02-21,312
LAW,2022-05-04,2023-07-17,439
LAW,2023-10-26,2024-02-06,103
LAW,2024-04-16,2024-05-03,17
LBL,2011-03-29,2011-06-15,78
LBL,2011-11-17,2011-12-05,18
LBL,2011-12-16,2011-12-19,3
LBL,2012-02-22,2012-02-23,1
LBL,2012-02-24,2012-04-25,61
LBL,2012-04-27,2012-04-30,3
LBL,2012-11-06,2012-11-07,1
LBL,2012-11-13,2012-11-14,1
LBL,2012-11-30,2012-12-05,5
LBL,2012-12-07,2012-12-12,5
LBL,2012-12-14,2012-12-19,5
LBL,2013-05-03,2013-05-06,3
LBL,2013-05-10,2013-05-13,3
LBL,2013-05-15,2013-09-10,118
LBL,2013-09-13,2013-09-16,3
LBL,2014-11-28,2014-12-01,3
LBL,2014-12-03,2015-04-07,125
LBL,2015-04-10,2015-04-14,4
LBL,2015-04-17,2015-04-21,4
LBL,2015-04-24,2015-04-28,4
LBL,2015-05-01,2015-05-04,3
LBL,2015-05-29,2015-06-02,4
LBL,2015-06-05,2015-06-09,4
LBL,2015-06-11,2015-09-08,89
LBL,2015-11-16,2015-12-29,43
LBL,2016-12-02,2016-12-05,3
LBL,2016-12-09,2018-04-12,489
LBL,2018-12-04,2018-12-10,6
LBL,2018-12-11,2019-06-17,188
LBL,2020-05-04,2020-08-27,115
LBT,2012-02-23,2012-02-29,6
LBT,2012-06-04,2013-06-06,367
LBT,2014-05-21,2015-05-07,351
LBT,2015-06-18,2015-08-27,70
LBT,2015-08-31,2017-02-09,528
LCD,2015-10-06,2016-12-27,448
LCE,2012-08-24,2012-08-27,3
LCE,2014-02-04,2015-02-02,363
LCE,2015-03-11,2015-11-19,253
LCL,2012-08-28,2012-08-31,3
LCT,2013-03-20,2014-02-13,330
LEG,2010-12-21,2011-01-07,17
LEG,2011-08-16,2012-01-03,140
LEG,2012-01-06,2012-01-13,7
LEG,2012-06-08,2012-08-21,74
LEG,2013-09-25,2014-02-21,149
LEG,2015-10-02,2016-04-05,186
LEG,2016-11-03,2017-03-29,146
LEG,2017-09-05,2018-08-17,346
LEG,2018-10-22,2019-03-08,137
LEG,2019-06-03,2019-10-22,141
LEG,2020-03-20,2020-09-08,172
LEG,2021-10-06,2022-08-25,323
LEP,2012-08-23,2014-02-13,539
LEP,2014-10-16,2015-03-31,166
LEP,2015-09-23,2016-06-15,266
LEP,2017-05-01,2017-12-01,214
LGR,2011-04-26,2014-11-06,1290
LGR,2015-08-14,2016-03-02,201
LHM,2013-04-05,2013-11-05,214
LHM,2015-06-05,2015-07-08,33
LHM,2015-09-24,2016-04-15,204
LHM,2017-05-08,2019-06-26,779
LHM,2020-04-03,2020-11-19,230
LIC,2010-11-18,2011-01-14,57
LIC,2011-04-14,2012-03-21,342
LIC,2012-03-22,2012-03-23,1
LIC,2012-04-12,2014-03-27,714
LIC,2014-06-27,2014-07-25,28
LIC,2014-12-08,2015-12-31,388
LIC,2017-06-15,2018-01-08,207
LIN,2011-09-22,2011-12-13,82
LIN,2012-07-30,2013-01-04,158
LIN,2014-10-15,2016-04-11,544
LIN,2019-01-18,2019-02-12,25
LIN,2020-03-26,2020-06-29,95
LIN,2022-03-14,2022-05-24,71
LIN,2022-06-22,2022-12-01,162
LIT,2011-06-17,2012-03-23,280
LIT,2012-05-21,2013-01-30,254
LIT,2013-04-05,2013-11-04,213
LIT,2014-10-07,2015-05-20,225
LIT,2015-07-28,2016-04-12,259
LIT,2018-04-06,2019-12-27,630
LIT,2020-04-21,2020-06-15,55
LIT,2022-02-23,2022-09-21,210
LIT,2022-10-13,2023-07-25,285
LKE,2010-12-20,2011-01-04,15
LKE,2011-05-12,2011-05-31,19
LKE,2011-06-06,2011-07-20,44
LKE,2011-08-15,2011-11-03,80
LKE,2012-12-03,2013-05-10,158
LKE,2014-06-27,2014-08-13,47
LKE,2016-03-04,2016-05-02,59
LLC,2010-11-17,2011-11-23,371
LLC,2012-09-27,2013-05-07,222
LLC,2013-05-09,2013-10-22,166
LLC,2013-10-30,2013-10-31,1
LLC,2013-12-16,2013-12-20,4
LLC,2014-06-12,2014-07-08,26
LLC,2014-07-09,2014-07-14,5
LLC,2014-07-15,2014-07-22,7
LLC,2014-07-24,2014-09-16,54
LLC,2014-09-17,2014-12-09,83
LLC,2014-12-12,2014-12-22,10
LLC,2015-03-06,2016-07-26,508
LLC,2016-11-28,2017-01-06,39
LLC,2017-03-13,2017-05-19,67
LLC,2017-08-08,2017-10-02,55
LME,2011-03-29,2013-08-09,864
LME,2013-10-23,2014-03-21,149
LME,2014-05-07,2014-05-16,9
LME,2014-06-19,2014-11-20,154
LME,2015-02-06,2015-06-01,115
LME,2015-10-21,2016-05-26,218
LME,2016-07-05,2016-09-06,63
LME,2017-05-16,2017-12-08,206
LMG,2010-10-28,2011-01-12,76
LMG,2011-05-18,2012-03-05,292
LMG,2012-06-11,2013-02-06,240
LMG,2013-05-01,2013-10-11,163
LMG,2013-10-15,2013-10-16,1
LMG,2014-05-27,2014-06-03,7
